views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,year,month,day,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
10096,768,304,44116.5106223392,24.27130585464777,391205,279.01783304113127,2024,7,18,0,1,0,0,0,0,0,0,0,1,0,0,0
10164,1328,427,17627.49596229951,19.93521373621462,64669,166.22769666016853,2024,8,21,0,1,0,0,0,0,0,0,0,0,0,0,0
9965,0,291,51516.5081266061,27.842027125671688,363018,316.04154959028074,2024,10,21,0,0,0,1,0,1,0,0,0,0,1,0,0
9966,785,246,21278.68952349175,3.6151408699187697,34262,169.9660780973562,2024,11,12,0,0,0,0,0,1,0,0,0,1,0,0,0
9859,292,194,44593.89106528187,29.64471988352616,314263,269.961808581314,2025,2,7,0,0,0,0,1,0,1,0,0,1,0,0,0
10053,1378,493,45232.15663222521,7.895835231828757,435002,297.78623354098994,2024,7,28,0,0,0,0,1,0,0,1,0,0,0,0,1
9869,899,129,23455.862686699784,23.06333909345207,651423,179.67346847452896,2024,11,16,0,1,0,0,0,0,0,1,0,1,0,0,0
9887,1642,165,15807.559816202209,10.668344030041045,485969,157.0980062158492,2025,5,30,0,0,0,1,0,0,0,1,0,0,0,0,0
10022,1351,144,17679.892294486985,3.28277725854505,158202,161.26613363187462,2024,8,8,0,0,1,0,0,1,0,0,0,0,0,0,0
10112,2006,411,52218.97201070987,27.67420118610678,523157,340.41753146691883,2024,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0
9809,1719,238,45330.325785631845,9.893850885724127,163673,298.4558319155312,2024,6,13,0,0,0,0,1,1,0,0,0,0,0,0,0
9929,0,392,31954.286022021177,24.09579679542277,183751,213.31476998935085,2024,8,11,0,1,0,0,0,0,0,1,1,0,0,0,0
9924,272,418,56955.10203500301,5.661911272700309,516816,332.084074150768,2025,1,26,0,0,0,0,0,1,0,0,0,1,0,0,0
9987,543,105,25520.344539215897,3.529104352741109,32015,183.4901743337913,2025,3,24,0,0,1,0,0,0,0,0,0,1,0,0,0
9981,1487,400,0.0,16.80881501483298,635833,297.60491611172006,2025,6,8,0,1,0,0,0,0,0,1,0,0,1,0,0
10040,1000,495,57208.59119794429,21.666989519389062,498949,347.7193820398567,2025,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9927,588,408,16421.796255356207,20.06872998561521,461535,146.26331883626003,2025,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0
9892,722,272,58280.93328472786,25.51333757118752,219640,343.3929754020008,2024,8,7,0,1,0,0,0,1,0,0,0,0,0,1,0
9942,1192,487,21356.644222565134,6.355506942540602,897321,181.34595315985865,2024,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,414,271,33349.486331225264,26.3751934748527,719440,222.08937407637836,2024,11,22,1,0,0,0,0,0,0,1,1,0,0,0,0
10034,1123,101,31954.16957632155,4.274084124548994,369659,223.96747541743824,2025,5,18,1,0,0,0,0,0,0,1,0,1,0,0,0
9896,1808,0,40728.533435081314,23.0153110895272,148736,277.3341333499968,2024,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0
9968,1730,287,50678.34698072617,10.324766239981145,18536,325.52896228201274,2024,11,8,1,0,0,0,0,0,1,0,0,0,0,1,0
9994,1273,411,49483.17647455222,3.68819093269183,225427,314.30637019349507,2025,3,29,1,0,0,0,0,0,0,0,1,0,0,0,0
9938,392,409,31439.51514026544,22.58364815497648,267575,213.77067096607792,2025,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0
9948,0,397,51538.650127162735,23.134295050675217,908527,327.2291411500533,2025,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0
9890,1780,68,37927.69625293987,16.245132531202245,457723,262.1044912990976,2025,1,7,0,1,0,0,0,0,1,0,1,0,0,0,0
10168,964,241,58605.2366271918,24.28429391353076,402856,349.9865148902738,2024,7,17,1,0,0,0,0,0,0,1,0,0,0,0,0
9923,797,147,19164.510167832803,8.12724640214753,593755,158.27935754324042,2024,12,3,0,1,0,0,0,0,1,0,0,0,0,0,1
9969,1418,314,56679.822812954895,19.25567359392169,888956,348.9299492109165,2024,9,17,0,0,0,0,1,1,0,0,0,0,0,0,1
9964,835,308,0.0,26.52234613572442,941689,288.8677842304984,2025,3,14,0,0,0,0,1,0,0,1,0,0,0,0,1
10079,1549,122,30872.52343883101,3.528795340801852,843779,226.7852302706173,2025,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0
10113,258,290,45593.04137112278,15.136514281096895,173002,277.06139401835395,2024,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0
9968,828,292,34245.25005318947,7.826547983940545,371438,232.63748549139504,2025,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10038,1501,421,56282.55169846483,11.207539226941575,666578,350.6821144217026,2025,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10033,1967,411,0.0,23.174421777179944,780486,201.7747335655012,2025,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0
10113,1373,0,52945.30835582477,3.5689613320988918,209858,328.1722151840558,2025,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0
10067,1651,189,53521.9705222858,19.18497890224632,394546,336.4089944811216,2025,3,6,0,0,0,0,1,0,0,1,1,0,0,0,0
9845,0,458,56732.996724588025,7.8796281319477375,686531,342.57053953379045,2024,6,30,1,0,0,0,0,0,0,1,0,0,0,0,0
10007,341,231,37145.65187416752,5.803530350019809,774829,237.0960696327062,2024,7,3,0,0,0,0,1,1,0,0,0,0,0,1,0
9853,1030,239,55393.31832090678,20.640826165177373,12858,334.3025281793414,2025,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
10024,255,120,21861.841945905675,20.012938049408287,663197,161.74267069151682,2025,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0
9970,810,409,53655.55462195949,14.913863491871432,747247,325.86002758831546,2024,12,14,0,0,1,0,0,0,0,1,1,0,0,0,0
9754,1870,56,34763.2412180342,26.638262228531197,411637,247.81755515866772,2024,8,14,0,0,0,1,0,1,0,0,0,1,0,0,0
10081,489,104,23523.71804943362,3.1225655447486544,118983,173.6214800782442,2024,8,5,0,0,0,0,1,0,1,0,0,0,0,0,0
10152,1871,334,53245.84588653296,28.45033033412608,615163,341.82346202782844,2024,9,17,1,0,0,0,0,0,1,0,1,0,0,0,0
10026,1107,73,22857.569906049022,13.125309294487238,467537,180.28330506730063,2024,9,24,0,0,1,0,0,1,0,0,0,0,0,0,0
10015,1504,54,15325.126127872274,14.59472464411354,683852,151.21083496633162,2025,6,8,0,0,0,0,1,1,0,0,0,0,0,0,1
9938,434,475,42941.70076753994,8.511866625669722,260912,269.8543695423752,2025,6,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9830,656,0,44211.64972547043,21.5990201306106,129797,272.3054548218127,2024,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0
9883,561,151,37703.01428085256,23.136632134494207,899018,241.4839151706224,2024,11,9,0,0,1,0,0,0,0,1,0,0,0,1,0
9928,1681,264,27800.5377563093,26.460740872579517,446801,216.22480934499032,2025,2,23,0,0,0,1,0,0,0,0,0,0,0,1,0
10039,829,0,39571.746452546286,20.704387845753686,742420,259.0474977401522,2025,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0
10093,1315,223,22892.4183184078,20.110694403495067,458977,186.94976760405575,2024,12,6,0,0,0,0,1,0,1,0,0,0,1,0,0
9957,1893,81,54504.17248353974,25.77972631607324,167098,342.7695826456411,2024,7,21,0,1,0,0,0,0,0,0,1,0,0,0,0
9810,1065,398,29875.438141371564,9.620299181695255,769555,217.10787105925547,2025,4,14,0,0,0,0,0,1,0,0,0,0,0,1,0
9961,1013,418,17315.241852916122,21.225617197559764,118967,158.12915159325524,2024,10,19,0,1,0,0,0,0,0,0,0,0,0,0,0
10154,1467,223,53490.89294757917,14.415789322333245,197294,334.1376794960389,2025,3,12,0,0,0,1,0,0,0,1,0,0,0,1,0
9929,276,415,15970.851746069864,3.1687866464866072,456379,138.90560319496302,2025,3,20,0,1,0,0,0,0,0,1,0,0,0,0,1
9969,1433,52,23946.8321826407,4.836461800345072,563223,190.36382098068736,2024,11,28,0,1,0,0,0,0,0,1,0,1,0,0,0
9998,938,137,16539.703215540958,10.347859236952235,494357,148.54693414292765,2025,3,24,0,0,0,0,0,0,0,1,0,0,1,0,0
9971,878,341,22847.3097191786,7.569657386962456,294104,180.61866817305065,2024,10,11,0,0,0,0,0,0,1,0,0,0,1,0,0
10151,1918,140,38673.70548001122,16.669672859854924,606243,270.5908349787743,2024,12,7,0,1,0,0,0,0,0,1,1,0,0,0,0
9926,1908,72,53618.0301628437,28.46028296411008,86689,338.53343498772927,2024,9,14,0,0,0,1,0,0,0,1,0,0,1,0,0
9895,1898,236,36030.71873758898,3.952700576163416,817498,258.10275784087173,2024,6,22,1,0,0,0,0,1,0,0,0,0,0,0,1
9925,1080,448,24000.924869776667,25.994062178195428,676776,191.1286417394778,2024,6,19,0,0,0,0,0,0,1,0,1,0,0,0,0
9823,1901,262,52586.15808721649,4.779881699002432,697346,336.27725225827464,2024,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0
9796,1571,210,46535.35480478578,23.12355491364612,411972,301.04427510811774,2024,6,19,0,0,0,0,1,0,1,0,0,1,0,0,0
10132,1067,478,24761.53396065523,8.27350264635362,840958,196.0852967821605,2024,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10018,0,438,52999.253316257214,16.83599136920028,293834,329.37529087955403,2025,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
9909,1369,422,31736.494062659596,21.39372627693325,618788,232.03516606266692,2024,10,14,0,0,1,0,0,0,0,0,0,1,0,0,0
10045,211,72,36495.64838958316,15.929681999391525,578716,229.26245513578056,2025,2,26,0,0,0,0,0,1,0,0,0,0,0,1,0
10018,1298,262,54848.36573228858,29.32806503096971,716783,337.5945641233618,2024,12,28,0,1,0,0,0,0,0,0,0,0,0,1,0
10035,1802,488,18230.43466056591,24.24953421175565,228272,177.5933654409602,2025,4,18,0,0,1,0,0,0,0,0,1,0,0,0,0
9979,940,59,40223.343763555466,10.361984662918529,803651,258.7990662786453,2024,10,3,0,0,0,0,1,0,1,0,0,0,1,0,0
9916,0,179,56620.329517676,5.468004153391881,199655,334.82968151127915,2025,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0
10107,479,198,48205.25957366428,17.545712187257386,336030,291.5626960236052,2024,12,19,0,0,1,0,0,0,0,1,0,1,0,0,0
9937,1117,388,19946.12289935099,26.372173362513465,691481,171.67934879136527,2024,9,20,0,1,0,0,0,1,0,0,0,0,1,0,0
10042,1536,114,40527.19385091986,23.141885943133765,270849,271.74879945934555,2024,7,23,0,0,0,1,0,1,0,0,0,0,0,0,1
9973,1474,252,55243.85626213321,4.06617941695079,386204,342.07775113126434,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0
10073,1510,256,26164.810471936245,2.9759029196060207,730437,206.19208563021192,2024,12,30,0,0,0,0,0,0,0,0,0,0,0,0,1
10045,973,184,46921.65756782536,8.949015759915683,631632,293.43799330143736,2024,9,22,0,0,1,0,0,0,0,0,0,1,0,0,0
10113,1487,367,53999.11016261837,19.333355755727634,529885,339.1387873508208,2025,1,22,0,0,0,1,0,0,1,0,0,0,0,0,1
10032,1468,344,30046.053769032103,14.223456324261823,515018,225.0673377253648,2024,10,28,0,0,1,0,0,1,0,0,0,1,0,0,0
9916,1155,172,0.0,13.782748332663004,220326,196.25325443807384,2024,7,16,1,0,0,0,0,0,0,0,0,0,0,0,1
9949,1140,61,50579.86851349817,22.01590089773822,277522,310.9408050970516,2025,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0
9963,650,0,23041.465959696347,3.5981574467035564,682836,179.99704190270936,2025,2,23,0,0,0,0,1,1,0,0,1,0,0,0,0
9975,1722,118,0.0,20.677210371141623,71577,326.9350292152283,2025,4,24,0,0,0,0,1,0,1,0,0,0,0,0,0
10033,654,263,22611.04820181713,11.91630382377192,250143,174.6372687954723,2024,9,21,0,1,0,0,0,0,0,0,0,0,0,1,0
10011,1604,235,57084.984729514814,11.47810634763272,972435,352.89798272479777,2025,4,18,0,1,0,0,0,0,0,0,0,0,0,0,1
9880,230,51,43622.44139328124,13.242081518582516,980717,261.96788547589045,2025,3,19,0,1,0,0,0,1,0,0,1,0,0,0,0
10016,1008,486,36355.37635818275,6.582955714441338,114331,249.2639198664027,2025,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10153,0,194,43899.31879105093,10.883429437204072,897970,296.57820964428606,2025,2,12,0,1,0,0,0,0,0,1,0,1,0,0,0
9964,1984,324,44574.53593714468,18.236248745475564,600401,301.7330052826117,2024,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0
10182,1652,159,43583.98106892374,10.312999857249274,244007,289.65675060532226,2024,12,2,0,1,0,0,0,0,0,0,0,0,0,0,1
10154,1526,93,0.0,8.953038462511312,630005,362.9332613457313,2024,11,2,0,1,0,0,0,1,0,0,0,1,0,0,0
9939,1502,170,33462.66639752461,12.596878541298963,223266,238.284283992001,2024,8,14,0,1,0,0,0,0,1,0,0,0,0,1,0
10058,1547,395,0.0,10.467583925796742,680377,177.82842832869193,2024,9,27,0,0,0,0,1,1,0,0,0,1,0,0,0
10043,274,499,40792.39914229815,26.68168683188178,887295,257.9310217010554,2025,1,10,0,0,0,1,0,0,0,1,0,0,0,1,0
10144,1929,281,18831.290043085806,2.0509759310115303,405915,179.61906423663766,2025,2,15,0,0,0,0,0,0,1,0,0,0,1,0,0
9985,558,86,49749.88768719163,22.4928618235764,982005,297.6420498008882,2024,12,14,0,0,0,1,0,0,1,0,0,0,0,0,0
10014,1649,396,37641.21557816871,12.60413115514813,639033,264.785865073448,2024,10,27,1,0,0,0,0,0,1,0,0,0,0,0,1
9979,1691,99,57186.31929958267,5.427243789782398,504520,352.36681533172424,2024,8,14,0,0,0,0,1,0,0,0,0,0,1,0,0
10093,0,487,0.0,13.03594233310905,236307,264.30458222587,2024,7,23,0,0,0,0,1,1,0,0,0,1,0,0,0
10125,933,251,42251.48505758034,5.439355710513826,385380,272.30118832790976,2024,10,14,0,0,1,0,0,0,0,1,0,0,0,0,1
10049,409,171,38072.044327709365,12.377663784591132,851264,241.8199152334072,2024,11,8,0,1,0,0,0,1,0,0,0,0,1,0,0
9992,1417,142,29457.24700111864,21.825263883442616,969465,217.73457135893744,2024,12,27,1,0,0,0,0,0,0,1,1,0,0,0,0
10125,1091,125,32956.64528714567,18.29518488241671,930039,229.03032987090208,2025,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0
9936,389,415,39675.60435215437,23.285178280977476,932595,252.6411486835819,2025,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0
10094,1521,263,53794.72967921928,13.463278900147897,175852,336.87311614174337,2024,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1
9983,1659,147,43075.20263874382,5.586839259991121,341268,286.135291569351,2025,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1
10106,1167,365,24904.285958355635,17.17007573088745,333843,196.3994003700733,2024,12,11,1,0,0,0,0,0,0,1,1,0,0,0,0
9815,258,487,52713.978106665934,26.616128638722287,55350,312.466515606602,2025,3,12,0,0,1,0,0,0,1,0,0,0,1,0,0
9985,1157,198,0.0,28.310943088556044,927747,254.1420403199539,2024,9,30,0,0,0,0,0,1,0,0,1,0,0,0,0
9995,1458,262,27749.817902951083,8.118775999010737,959915,212.46763085394056,2024,11,3,0,0,1,0,0,1,0,0,1,0,0,0,0
10059,1409,190,51611.996555989776,21.60788268405864,354142,323.2205190241083,2025,1,9,0,0,0,0,1,0,0,1,0,0,0,0,1
9874,1880,238,24744.11220766772,27.66897023627669,484714,204.50723276798635,2025,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1
9954,1080,379,59511.10952715717,14.279005038881442,922408,357.5078483720605,2025,5,19,1,0,0,0,0,0,0,1,0,0,1,0,0
10142,1184,0,50859.737755033,29.707389940575165,402317,316.0158408429018,2024,11,17,0,0,0,0,0,0,0,0,1,0,0,0,0
9904,655,96,57485.96752180928,8.50067635988262,498017,335.5310790584133,2024,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0
10028,1918,431,20596.974783340836,21.17708688850174,759244,189.72808432010123,2024,8,14,0,0,0,0,0,1,0,0,0,0,0,1,0
9943,350,197,55131.42623820365,15.015845592029624,766145,321.12749562924813,2024,10,18,0,1,0,0,0,0,0,0,0,1,0,0,0
9927,944,320,23492.82718015014,2.7003433930212672,792248,184.2061568342467,2024,9,28,0,0,0,0,0,0,1,0,0,0,0,0,1
10060,1306,327,16406.077566584452,15.996083137887036,280598,157.83053819979196,2024,7,14,0,0,0,1,0,0,0,0,1,0,0,0,0
9987,1463,413,59142.368226358005,14.170365613140849,599524,363.1084732286192,2025,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0
9889,822,103,55637.425020841525,8.626399191425685,47256,329.72850288638364,2024,11,24,0,0,0,1,0,1,0,0,0,0,0,1,0
9913,1052,75,47437.08787857609,3.936918805220434,462242,294.6646154431487,2024,11,6,0,0,1,0,0,0,1,0,0,0,1,0,0
9927,1858,294,15586.299760173497,7.15404151943422,893301,162.19292004908746,2024,11,16,0,0,1,0,0,0,1,0,1,0,0,0,0
10124,700,64,59414.20347919893,6.25721390674267,552178,345.9915383234775,2025,2,25,1,0,0,0,0,1,0,0,1,0,0,0,0
9916,979,172,35815.43381980129,25.426510318440968,273411,240.30204036559465,2024,8,26,0,0,0,0,0,0,1,0,0,0,0,1,0
10117,1614,315,25812.584453536798,23.032663400106085,207532,207.5622992161096,2024,8,30,0,1,0,0,0,0,0,1,0,0,0,0,0
10026,735,424,18305.403124351906,21.507513678656466,100036,158.46101795910562,2025,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0
10187,1112,193,34649.56919093056,27.351338206386355,15679,238.86439873921117,2025,3,13,0,0,0,0,1,0,0,1,0,0,1,0,0
9947,1137,402,53529.74026293068,25.65532164520057,855321,330.64698499741803,2025,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0
10091,1127,217,59264.40804650007,4.678149048733651,717940,355.08204377070206,2024,7,3,0,0,0,0,1,1,0,0,0,0,0,0,1
9840,402,474,52306.963714703925,27.52287730423675,774350,312.92943470966173,2024,12,29,0,0,0,0,1,1,0,0,0,0,0,0,0
10136,1380,63,44270.04062407857,16.12541881455953,409703,286.3265791335186,2025,5,22,1,0,0,0,0,0,0,1,0,0,0,0,0
9935,1540,213,36345.48485611463,18.26123993608218,629199,253.2467684352528,2024,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0
9961,867,112,24408.259626845043,28.117609022875875,19757,183.80075372592347,2024,7,8,0,0,1,0,0,0,1,0,0,0,0,1,0
9978,1017,330,54652.81080902759,27.981656553928147,890092,332.8032917011363,2024,7,25,0,0,0,0,1,0,1,0,1,0,0,0,0
9958,1850,393,59489.98433673452,19.88129501771054,478403,370.9039786769045,2025,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1
9770,1227,375,52415.854999523806,11.997135107586365,984464,325.55609680891627,2025,3,15,1,0,0,0,0,0,0,0,0,0,0,0,1
9970,1800,204,37638.49606234031,8.493146264552022,829090,263.8391050818434,2025,5,10,0,0,1,0,0,1,0,0,0,0,0,1,0
9992,1089,277,20051.37571116342,27.39583005654672,129428,170.073096575995,2024,7,7,1,0,0,0,0,0,1,0,0,0,0,0,1
10075,203,486,47771.96676012581,27.051220703092696,473139,289.55943724522695,2024,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0
9953,348,176,36027.03336559397,16.62727902981942,732389,230.7159486290754,2025,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0
10121,713,110,52465.91775276278,27.208267743837915,376511,314.2320199629096,2024,7,8,0,0,0,1,0,1,0,0,0,0,0,1,0
10147,1907,252,57308.71197211895,5.331565552811119,477561,360.16131897765433,2024,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0
10012,1439,431,40531.45909367177,21.470667024337,783023,275.3938138118125,2024,10,5,0,0,0,0,1,0,0,0,0,0,0,0,1
9979,0,347,33344.1510342213,11.913731528039976,994414,237.194898655756,2025,2,24,0,0,0,0,1,0,0,1,0,0,0,1,0
10098,747,78,44444.75256969028,29.35783746329292,530086,276.33048618333584,2025,4,6,0,0,0,0,0,1,0,0,1,0,0,0,0
10020,1562,130,35541.95175730162,11.929313689393478,371510,248.8529378890672,2024,8,23,0,1,0,0,0,0,1,0,0,1,0,0,0
10001,456,433,44869.22757447028,16.339653831625967,615151,278.9262711612426,2024,10,5,0,0,1,0,0,1,0,0,0,0,0,0,1
10142,368,82,58225.36561693821,3.529514997723844,915064,335.0836782599497,2025,4,11,0,0,1,0,0,0,1,0,0,0,1,0,0
10029,1209,425,52343.09059236404,16.690924477410967,78704,327.11253348282344,2024,10,23,0,0,1,0,0,0,0,0,1,0,0,0,0
10088,1645,56,23958.139338982328,9.734738409346596,662468,194.7496338380581,2024,8,7,0,0,0,1,0,0,1,0,0,0,0,1,0
9758,1097,0,33626.709932327154,26.16523516994731,51060,233.3365080145701,2024,9,13,1,0,0,0,0,0,0,1,0,0,0,0,0
10093,885,468,56319.73462746074,4.521781678810674,901517,341.36438282967373,2024,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0
9925,755,0,24313.71726666916,16.315814956801795,684320,180.5893534029033,2025,4,23,1,0,0,0,0,1,0,0,0,0,0,1,0
9941,923,196,41675.25468747805,15.818461291220167,24534,267.5086394724617,2024,6,15,0,0,0,0,0,0,0,0,0,0,0,1,0
9934,0,137,31389.882844363405,13.99729843163744,522816,224.92823808579595,2024,9,19,0,0,0,0,0,1,0,0,0,0,0,0,1
9996,1218,299,16721.59066138103,16.689629543562287,648709,156.9908379228269,2025,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
9888,0,246,24153.116846738936,24.045538609561003,540901,189.0580815068641,2024,12,28,1,0,0,0,0,0,0,0,0,0,0,0,1
10048,0,102,39955.51642809828,8.982377643382554,277328,268.7754958693672,2025,3,5,0,1,0,0,0,0,1,0,1,0,0,0,0
9926,1934,285,49284.71711746783,28.31408932359217,885317,322.21165322379863,2025,4,9,0,0,1,0,0,0,0,1,0,0,0,0,1
9912,1674,343,23177.73984372951,12.549483826311608,879586,195.5845867248641,2025,3,18,0,0,1,0,0,0,0,1,0,1,0,0,0
9997,1611,403,24898.286898049748,12.557164306913728,385398,204.0874885507548,2024,9,6,0,0,1,0,0,0,0,0,1,0,0,0,0
9894,1475,0,36239.84553963435,18.31286864132593,942049,249.21794300211985,2025,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0
10076,558,0,43674.95034965366,15.617005470124766,810009,271.9162907650333,2025,5,14,0,0,0,0,0,1,0,0,0,0,0,1,0
9924,637,247,39155.74170067503,26.214669022554062,145911,251.50270113188813,2024,7,9,1,0,0,0,0,0,1,0,0,0,0,1,0
9949,391,142,47750.4493843473,25.099678386419846,521983,286.1202563303342,2024,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9944,1696,132,23290.042356177782,10.904599902992576,318972,193.03236392043476,2024,10,12,0,0,1,0,0,0,1,0,0,0,1,0,0
10056,286,68,51870.64182455688,2.899011499734629,846715,303.02602658875225,2025,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0
10032,1366,408,20058.72107855121,2.7026947432058783,41111,177.32858202877188,2024,11,5,0,0,0,0,0,0,1,0,0,0,1,0,0
10119,1063,259,25647.430638880363,23.811736763991632,527407,196.3613736093346,2024,6,29,0,0,0,0,0,0,0,1,0,0,0,1,0
10064,695,164,31643.11020261075,17.115500162208157,123437,216.38390310609097,2024,11,18,0,0,0,1,0,0,0,1,1,0,0,0,0
10158,1566,373,21339.38992325211,26.69912912947561,973822,186.8587636400664,2025,2,24,0,0,0,0,1,0,0,0,0,0,0,1,0
9879,530,125,16729.08365519435,22.03517143121265,132570,141.60105024974112,2025,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0
10026,1347,285,41881.1249707837,7.39196257977677,174862,277.73921740144704,2025,5,11,0,0,0,1,0,0,0,1,0,0,0,1,0
9953,930,152,46975.94728623819,17.032230012397097,389561,291.92553653543587,2025,2,26,0,1,0,0,0,1,0,0,1,0,0,0,0
10013,591,110,59232.504871143545,7.279715070852717,343658,343.47375693242714,2025,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0
10053,578,180,57155.72216479071,29.7494532945379,800977,334.8707855670968,2025,3,20,0,0,1,0,0,0,0,1,1,0,0,0,0
10070,1924,320,20305.954140119597,14.90546283173732,427857,186.77022163079909,2024,12,25,0,0,0,0,0,1,0,0,0,0,0,0,1
9953,1610,311,46591.20575027475,18.905008430301457,322900,304.53184740961217,2025,4,21,0,0,1,0,0,0,1,0,0,0,0,0,0
10035,1064,360,23313.455741660327,19.925113065209025,4297,186.67320260137464,2024,6,22,0,1,0,0,0,0,0,1,0,0,1,0,0
9871,1548,404,53841.78793503448,17.106347534195507,110400,338.82053150750613,2024,9,6,0,0,1,0,0,0,1,0,0,1,0,0,0
9836,1815,142,37429.25446220028,20.133282794057564,112823,261.3466298689164,2025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
10038,1068,151,55988.07004433619,16.31951797159444,631466,337.21106149535785,2024,7,27,0,0,0,0,0,0,0,0,0,0,0,1,0
10064,874,439,56641.63021573831,13.694850347248074,879288,342.0433755761049,2024,7,19,0,1,0,0,0,0,0,1,0,0,0,0,0
9967,268,59,19069.01064360414,11.524127855656294,11586,147.45378255816505,2025,2,21,0,0,0,0,1,0,0,0,0,0,1,0,0
10077,1289,217,38159.62474336049,2.704758757430215,468058,258.29419545471825,2024,7,9,0,0,0,1,0,0,0,0,0,0,1,0,0
9921,1638,74,34677.32762794354,23.666618979992936,197981,244.6045547181369,2025,1,20,0,0,0,1,0,0,0,1,1,0,0,0,0
10114,1201,185,35424.28818215832,13.394274414492203,931426,243.528655909294,2024,11,18,0,0,0,0,1,0,0,0,0,1,0,0,0
10024,1659,439,24577.36453595069,13.632781427535308,98322,204.15890682864543,2024,12,17,1,0,0,0,0,1,0,0,0,0,0,1,0
10190,1288,71,32217.879494406214,8.012479569664361,173919,228.34385910699416,2024,12,30,0,0,0,1,0,0,0,0,0,0,0,0,0
9894,1014,163,38767.45918735631,4.131716150760669,596994,254.5517117998581,2024,7,17,0,0,0,0,1,1,0,0,0,1,0,0,0
10014,818,311,39603.12898830134,12.808971696333728,301958,258.2917611458413,2025,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
10080,1375,275,34211.03168548897,27.78855091857747,381969,242.1690225097569,2025,1,13,0,0,1,0,0,0,0,0,0,0,1,0,0
9776,317,88,57816.142091293,14.754542039686877,620088,330.4739446460701,2024,9,6,0,1,0,0,0,0,0,1,0,0,0,0,1
9963,1852,491,15541.444749311897,7.401286655653401,545971,165.45180793672256,2024,6,19,0,0,0,1,0,1,0,0,0,1,0,0,0
10082,1495,204,54852.369119862255,27.80249103777646,633241,340.3359453592698,2025,5,26,0,0,1,0,0,0,1,0,0,0,0,1,0
9943,718,119,55775.487658882776,17.972476357066874,962578,329.14827834124776,2024,11,18,0,0,0,1,0,0,1,0,0,0,0,1,0
9916,1967,229,59248.80906422647,27.333887407908552,462500,368.7403071848244,2024,7,27,0,0,0,0,0,0,0,0,0,0,0,1,0
9861,1905,0,31973.60626072785,8.767525371937202,766489,242.06379988657145,2025,1,11,0,0,0,0,1,0,0,1,0,0,1,0,0
10071,1945,464,49781.51395171589,12.68864033162343,675488,328.5749235487005,2025,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0
