video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_1041,2025-05-27 10:50:40.993199,10323,850.0,446.0,29333.611834138865,5.49698337202456,962653,Entertainment,Mobile,IN,214.35605539261718
vid_1245,2025-06-05 10:50:40.993199,10146,955.0,307.0,31585.023451443474,19.698567526884904,651598,Lifestyle,Desktop,DE,223.4638062470989
vid_2906,2024-10-02 10:50:40.993199,9963,495.0,62.0,24358.847110767343,15.236197825577735,100240,Tech,Tablet,CA,176.32515477482542
vid_4178,2024-09-02 10:50:40.993199,10085,,183.0,45980.28463626101,26.03909065726301,491174,Gaming,Desktop,DE,278.63805108984565
vid_168,2024-10-01 10:50:40.993199,9932,726.0,432.0,34684.715381106005,25.66406591461907,84957,Entertainment,Mobile,US,235.17490569770757
vid_361,2024-10-18 10:50:40.993199,10032,1317.0,144.0,38638.61792764631,21.329660290861277,542123,Tech,Mobile,IN,259.5445273727402
vid_490,2025-01-19 10:50:40.993199,9897,1930.0,265.0,57735.41702700837,25.564047045637086,833980,Entertainment,Tablet,UK,361.4891816088855
vid_2236,2024-08-26 10:50:40.993199,9830,322.0,182.0,24002.332661073862,18.043047719513563,953482,Education,Mobile,DE,173.04044273737622
vid_3194,2024-12-07 10:50:40.993199,9914,1907.0,428.0,32763.490041771747,5.803509143072157,797071,Education,Mobile,UK,246.25294686044327
vid_3304,2025-01-25 10:50:40.993199,9996,463.0,213.0,46687.818913996816,20.701711500369253,217098,Tech,Tablet,AU,283.81312691408255
vid_3663,2025-02-06 10:50:40.993199,10072,373.0,327.0,20470.654063952985,21.336702038467326,455314,Gaming,Tablet,AU,161.01985414571595
vid_450,2025-03-01 10:50:40.993199,9996,1967.0,128.0,49650.73941044696,18.772691371192302,982442,Tech,Desktop,AU,322.17077421123923
vid_2881,2024-06-18 10:50:40.993199,9867,1688.0,432.0,57213.01877974789,3.985318801494013,677644,Music,Desktop,DE,357.580953220689
vid_1225,2025-05-20 10:50:40.993199,9920,1170.0,229.0,,20.618208988567805,687837,Music,TV,AU,336.7897521198435
vid_4863,2024-10-10 10:50:40.993199,10201,1439.0,472.0,51026.12314938005,10.497128319978776,269682,Music,Tablet,DE,326.56072767016235
vid_3585,2025-01-29 10:50:40.993199,9900,1190.0,466.0,30809.28116874421,19.409129476059782,120105,Lifestyle,Desktop,US,225.29660169543442
vid_1218,2024-12-30 10:50:40.993199,9834,730.0,182.0,55261.92843811305,25.037544189522865,907188,Lifestyle,Desktop,US,327.44820365334175
vid_2067,2025-05-16 10:50:40.993199,9923,1120.0,127.0,,25.587909805321367,706682,Gaming,Mobile,UK,230.53918046191117
vid_3617,2024-06-17 10:50:40.993199,9966,837.0,365.0,40708.85139279745,26.749937151107584,191641,Lifestyle,Tablet,DE,264.50930672509253
vid_1561,2024-11-05 10:50:40.993199,9982,1897.0,380.0,40771.88762529043,3.123567593378183,515688,Education,TV,DE,283.3662632943153
vid_3953,2024-10-14 10:50:40.993199,10017,378.0,301.0,38276.78574815229,24.51136721229581,121434,Lifestyle,Desktop,IN,244.3199912650773
vid_1553,2024-11-13 10:50:40.993199,9942,516.0,,30775.692673400896,27.839567012056587,170046,Music,Desktop,IN,210.59314842432343
vid_2083,2024-11-19 10:50:40.993199,9873,1677.0,231.0,42291.71269707993,14.03094153364731,846383,Entertainment,Desktop,CA,283.6214669857203
vid_3585,2024-11-06 10:50:40.993199,10008,792.0,443.0,,13.672903948840844,358741,Education,TV,DE,337.5350825575832
vid_748,2024-08-05 10:50:40.993199,9980,776.0,349.0,31751.533831039487,24.322075570199,460863,Tech,Desktop,CA,221.0292328660175
vid_308,2024-07-23 10:50:40.993199,9944,1590.0,,35049.992555384946,26.083305556914453,721831,Education,TV,CA,246.10321410418396
vid_3204,2024-11-30 10:50:40.993199,9892,1881.0,87.0,35086.1103759892,18.255624231237224,861628,Education,Desktop,AU,250.78063635771025
vid_1981,2024-11-29 10:50:40.993199,9880,1315.0,76.0,23364.144443860925,26.5716643010331,663014,Tech,Desktop,DE,185.53738275143468
vid_4827,2024-10-16 10:50:40.993199,9946,,226.0,35075.57174244793,16.292521191402905,989560,Lifestyle,Mobile,DE,238.03586183714344
vid_3936,2024-10-17 10:50:40.993199,10057,,233.0,53062.22903976104,19.58453501749446,796626,Lifestyle,Mobile,CA,337.30033369306074
vid_2087,2025-05-31 10:50:40.993199,9863,631.0,472.0,36195.04219543298,2.3972613794979742,342856,Entertainment,TV,IN,240.9905738561435
vid_820,2024-11-01 10:50:40.993199,9903,995.0,479.0,28746.046050770165,10.455283156199185,163367,Gaming,Desktop,CA,212.45693917911854
vid_29,2024-07-29 10:50:40.993199,9886,685.0,426.0,48394.556017870724,10.033587168621452,618894,Gaming,Desktop,AU,298.7629548991402
vid_2985,2024-10-17 10:50:40.993199,10032,575.0,487.0,47770.58062793285,26.49033691465267,339783,Entertainment,Desktop,DE,295.73973778014624
vid_337,2024-11-23 10:50:40.993199,10048,1616.0,486.0,46243.6343703069,19.984100010563424,287131,Education,TV,IN,306.4991078401588
vid_4299,2024-09-21 10:50:40.993199,10018,757.0,153.0,47916.85665239534,6.883371988021773,909713,Tech,TV,IN,293.7439382657527
vid_3488,2024-08-16 10:50:40.993199,9985,1595.0,150.0,36126.61389630011,4.275903108694758,660212,Entertainment,TV,DE,252.33791431913855
vid_3486,2024-07-08 10:50:40.993199,9855,1792.0,444.0,15130.07411122127,28.84744886507371,204977,Entertainment,Desktop,AU,161.11061724380116
vid_360,2024-08-05 10:50:40.993199,9896,1767.0,188.0,44288.97758023136,21.19076224178437,436897,Music,Desktop,UK,293.96528813554943
vid_2594,2025-01-06 10:50:40.993199,9894,1537.0,261.0,34496.63727772872,21.960878674182172,58633,Music,TV,CA,245.09011530048502
vid_3753,2025-01-01 10:50:40.993199,9922,754.0,198.0,30628.917035605788,24.73206621088242,462115,Tech,Tablet,CA,212.46100118775087
vid_380,2024-10-27 10:50:40.993199,10074,338.0,183.0,21293.96390919842,28.97659499809412,975992,Gaming,Tablet,UK,161.83526251201664
vid_4735,2024-09-18 10:50:40.993199,10144,,,29114.83932568609,25.74284387648332,533352,Gaming,Desktop,IN,208.85138967174169
vid_2010,2024-08-23 10:50:40.993199,9977,263.0,493.0,20083.275307502918,28.50527371044309,468039,Music,Mobile,CA,159.66104756771762
vid_1297,2025-05-03 10:50:40.993199,9982,945.0,274.0,42058.11124442382,8.817693804138262,174312,Education,TV,IN,271.24599171353395
vid_3074,2024-10-13 10:50:40.993199,9990,1808.0,218.0,44472.037102374146,13.559566444731352,765638,Education,Mobile,US,296.5384077414756
vid_474,2024-12-31 10:50:40.993199,10062,1403.0,500.0,44899.276848626796,12.17742896379666,599958,Music,Mobile,US,296.81374873491325
vid_2528,2024-10-30 10:50:40.993199,9984,1623.0,56.0,30760.511720250277,6.332436798959549,432384,Entertainment,Desktop,DE,225.8996585075324
vid_1797,2025-01-02 10:50:40.993199,9921,1463.0,349.0,40579.56233974864,21.382215865722983,329175,Tech,TV,AU,274.149586083242
vid_831,2024-06-16 10:50:40.993199,10056,1838.0,316.0,51264.832864701966,8.012168100839096,879612,Gaming,Desktop,CA,331.1071527578227
vid_4618,2025-05-18 10:50:40.993199,10003,211.0,,22149.312236772228,9.009470013346721,556900,Music,Mobile,US,168.36818264823916
vid_2900,2024-07-29 10:50:40.993199,9843,963.0,206.0,54091.651175203326,12.239425601598635,144901,Entertainment,Desktop,DE,326.3949328190006
vid_3458,2025-03-23 10:50:40.993199,9912,1027.0,161.0,53440.945034846365,29.47709369503675,79967,Entertainment,TV,DE,324.01323231608905
vid_4416,2024-08-28 10:50:40.993199,10044,310.0,364.0,43565.08126759959,3.7875723693009693,53703,Lifestyle,Desktop,AU,269.3065930240711
vid_3537,2025-03-30 10:50:40.993199,9942,509.0,58.0,37523.08785004132,2.48473520679859,91939,Gaming,TV,CA,238.45089269929252
vid_3124,2025-02-02 10:50:40.993199,10038,615.0,257.0,56968.61331877015,3.5025484867971715,106223,Education,Tablet,UK,335.8698565024684
vid_460,2024-07-18 10:50:40.993199,10119,1626.0,273.0,40197.97863440307,18.701412046874758,727210,Gaming,Tablet,AU,274.87755355874515
vid_1296,2025-02-27 10:50:40.993199,9935,1681.0,313.0,57173.99696088001,12.01221164243147,18331,Lifestyle,Tablet,US,355.5856838005293
vid_3956,2024-11-17 10:50:40.993199,9949,1882.0,,26994.429407727544,23.132891739364812,524333,Entertainment,Desktop,UK,217.50094584018444
vid_4889,2024-11-12 10:50:40.993199,10004,1837.0,219.0,,26.383655075119577,262203,Tech,Desktop,US,196.84583718095317
vid_4277,2024-10-22 10:50:40.993199,10125,1743.0,250.0,46221.76225142393,10.418598246979593,195670,Education,Mobile,US,304.92376981867886
vid_3007,2024-07-22 10:50:40.993199,9987,840.0,98.0,41010.27372141236,2.4895850669703106,295985,Lifestyle,Mobile,US,261.50233029643897
vid_317,2024-11-21 10:50:40.993199,9966,495.0,114.0,50536.87523269678,19.045429389433277,1352,Entertainment,Tablet,IN,300.6517758655275
vid_2571,2025-01-13 10:50:40.993199,10066,1715.0,193.0,52447.610072859425,14.844089984339544,142480,Gaming,Tablet,IN,332.5074133727674
vid_3132,2024-12-02 10:50:40.993199,9835,1201.0,341.0,25808.79857128943,14.866191797569908,700350,Tech,Tablet,IN,199.42361436832834
vid_2947,2024-12-02 10:50:40.993199,10038,1524.0,274.0,48993.257843811254,18.785138137940883,963723,Tech,Desktop,US,314.18524678344943
vid_4603,2025-04-18 10:50:40.993199,9603,1266.0,96.0,24057.521860289286,22.74602382553699,849774,Music,Mobile,CA,186.8646232350795
vid_1540,2025-06-01 10:50:40.993199,10098,590.0,61.0,56214.620448089714,6.888748320948412,748306,Lifestyle,Desktop,CA,328.8293489369902
vid_3461,2024-07-16 10:50:40.993199,9934,419.0,126.0,26254.642729050007,18.184898960568223,789908,Lifestyle,Desktop,IN,184.90560123240857
vid_2104,2024-12-07 10:50:40.993199,10033,323.0,236.0,55876.90392633992,29.627107953465185,825003,Lifestyle,Mobile,UK,325.31726038806744
vid_4577,2024-07-31 10:50:40.993199,10043,1730.0,363.0,21572.786523399387,9.11001512352065,951060,Entertainment,Desktop,AU,190.00677729355107
vid_2078,2024-12-13 10:50:40.993199,9955,710.0,308.0,50619.755277845026,22.03322366774192,435462,Gaming,Tablet,IN,308.0148295594778
vid_1697,2024-11-25 10:50:40.993199,10038,928.0,109.0,33287.61176091003,21.800095295541826,342255,Gaming,TV,IN,227.06084286641806
vid_3790,2024-06-13 10:50:40.993199,10053,,489.0,27757.007038515167,14.730987224154475,218331,Gaming,Tablet,DE,221.50052734530655
vid_694,2024-12-18 10:50:40.993199,9944,498.0,279.0,48449.20827892187,25.627840678355412,666644,Lifestyle,Desktop,CA,293.5822420640168
vid_4148,2025-06-08 10:50:40.993199,10139,983.0,223.0,22092.653241699558,16.04421988140919,195381,Education,Tablet,DE,177.71272373336706
vid_1631,2024-08-19 10:50:40.993199,9972,975.0,455.0,27967.0568274676,29.057907711842205,210593,Tech,Tablet,US,208.3876403102413
vid_404,2025-02-04 10:50:40.993199,9839,1906.0,51.0,38479.09453934807,28.57565985961084,647871,Gaming,Mobile,US,266.3117695491888
vid_2909,2025-06-01 10:50:40.993199,9996,1934.0,424.0,20938.509783047437,6.389253082977006,611161,Entertainment,Mobile,AU,191.32621685564328
vid_575,2025-03-12 10:50:40.993199,9809,441.0,179.0,33653.602358916265,8.636106134371591,232060,Gaming,Tablet,DE,220.4260126898717
vid_140,2025-03-19 10:50:40.993199,9934,225.0,288.0,24465.605474464588,24.29954574493883,847830,Entertainment,Desktop,DE,175.9211259908776
vid_2017,2024-11-24 10:50:40.993199,9986,1119.0,451.0,56494.38744147545,28.991647364554964,560308,Lifestyle,Mobile,CA,345.359933146108
vid_3013,2025-05-04 10:50:40.993199,10150,1560.0,51.0,36754.40235475445,18.205172138450198,401195,Lifestyle,Desktop,IN,253.85425504808643
vid_3961,2024-08-06 10:50:40.993199,10060,410.0,245.0,,26.304904336442448,332343,Entertainment,Tablet,AU,175.16196996602537
vid_3636,2024-07-22 10:50:40.993199,10057,216.0,,45184.85274470588,21.76404022795946,266687,Music,TV,CA,271.1842861275441
vid_1956,2024-10-01 10:50:40.993199,9995,1082.0,355.0,34789.28429499792,6.567819718663911,976741,Music,Desktop,IN,240.791425623355
vid_2230,2024-12-26 10:50:40.993199,10084,1403.0,369.0,22128.098842020372,9.509884815870388,786463,Gaming,Tablet,DE,187.32130306131373
vid_4364,2024-11-04 10:50:40.993199,10255,1327.0,357.0,32353.05080966018,6.302229485566005,467806,Music,Tablet,DE,234.90569413720834
vid_4935,2025-04-22 10:50:40.993199,10009,823.0,328.0,41388.75596484458,13.594961937572037,469616,Education,TV,DE,267.06223302180814
vid_4772,2025-02-12 10:50:40.993199,10069,1994.0,194.0,40157.18763889029,21.131493645595327,10226,Education,Desktop,US,279.39186811590645
vid_1887,2024-06-26 10:50:40.993199,10050,1130.0,191.0,24282.25054980175,4.81677969566489,805531,Entertainment,TV,AU,189.54847889957577
vid_1370,2025-01-17 10:50:40.993199,9986,391.0,336.0,18672.003964969175,3.808727458413627,165480,Lifestyle,Tablet,UK,152.5560187910762
vid_4151,2024-12-02 10:50:40.993199,9941,1806.0,424.0,29652.310175289836,19.439403855075682,707185,Tech,Desktop,CA,229.9211869965757
vid_1859,2025-03-27 10:50:40.993199,9917,973.0,438.0,42440.06456388599,13.895238325672771,840872,Entertainment,Tablet,US,276.008020359112
vid_1598,2025-02-19 10:50:40.993199,10035,2001.0,308.0,30199.948172228622,24.56106930603331,690828,Lifestyle,TV,IN,234.35062364813678
vid_1468,2024-10-04 10:50:40.993199,9887,1263.0,316.0,37123.07495771965,26.245020222138134,583340,Education,Mobile,US,253.67204654896452
vid_490,2025-02-21 10:50:40.993199,10042,1959.0,253.0,37009.1389461321,6.605036603978693,49168,Music,Desktop,UK,264.8220960772175
vid_573,2025-02-06 10:50:40.993199,9805,283.0,359.0,16977.55996522399,20.64159232138842,386176,Lifestyle,TV,US,142.1634960149374
vid_4655,2024-10-06 10:50:40.993199,9913,876.0,351.0,19616.26318912766,18.781189914543727,378133,Gaming,Desktop,DE,165.2210800486052
vid_1274,2025-02-21 10:50:40.993199,9734,814.0,342.0,53818.9846253418,11.135211051231988,18174,Lifestyle,TV,IN,324.3180682212824
vid_1630,2024-10-10 10:50:40.993199,10063,791.0,237.0,51896.128037981,11.81580849818408,981657,Entertainment,Tablet,IN,314.76693044708566
vid_2460,2024-07-05 10:50:40.993199,10031,1678.0,436.0,23082.585976314094,5.0942872822317185,736832,Tech,Desktop,IN,197.4231903645713
vid_2129,2025-01-05 10:50:40.993199,10071,208.0,74.0,33418.52982009146,28.443819239853067,984650,Entertainment,Tablet,IN,214.87355271716459
vid_1168,2025-02-18 10:50:40.993199,9940,275.0,284.0,38461.7528142913,14.516811421130457,591922,Music,Desktop,UK,242.7283425596922
vid_3509,2025-05-04 10:50:40.993199,9866,754.0,96.0,33002.56068600168,4.8663944521169835,634323,Music,TV,US,221.60673692396034
vid_3579,2025-01-18 10:50:40.993199,9988,1191.0,280.0,32685.909367935325,21.248063433919903,195735,Education,Desktop,DE,231.42288670966377
vid_2425,2025-02-10 10:50:40.993199,10077,1900.0,413.0,24369.745300451075,12.117007823618229,683257,Gaming,Tablet,AU,207.15151010840484
vid_662,2025-02-16 10:50:40.993199,10131,609.0,,59154.119946534556,22.334146569467972,132363,Entertainment,TV,IN,344.1659059455577
vid_4319,2024-10-26 10:50:40.993199,10088,1357.0,230.0,34268.26323919058,4.221702113946433,256763,Music,Tablet,CA,241.39772266150752
vid_4823,2024-09-09 10:50:40.993199,9841,1932.0,420.0,,23.856886686076727,70713,Gaming,Tablet,IN,259.9693968085387
vid_829,2024-12-16 10:50:40.993199,9988,1739.0,282.0,55212.2790421267,23.97748021586559,401676,Entertainment,Mobile,DE,347.0773040223737
vid_535,2024-11-28 10:50:40.993199,9902,1387.0,393.0,34624.303487650046,27.441640817051475,203241,Education,Desktop,AU,245.4243130051645
vid_2790,2025-06-01 10:50:40.993199,10109,541.0,442.0,44122.75117158112,4.770356961942868,745045,Tech,Desktop,IN,277.58531508859375
vid_1218,2024-08-26 10:50:40.993199,9909,1094.0,87.0,46894.40755615491,11.25117586989198,362761,Lifestyle,Mobile,DE,293.0134051523238
vid_474,2025-01-21 10:50:40.993199,10043,,261.0,25504.21063226354,29.282562824861447,240160,Lifestyle,TV,CA,186.11212178423935
vid_2980,2024-12-10 10:50:40.993199,9892,1951.0,263.0,48920.30752310896,26.942882058013204,493609,Education,Desktop,UK,320.23054106492634
vid_642,2024-11-08 10:50:40.993199,9981,828.0,271.0,44942.78831183543,21.50536684677937,927624,Lifestyle,Mobile,UK,282.7782120028376
vid_2830,2024-12-17 10:50:40.993199,9897,1181.0,331.0,46690.70509661731,16.2007365109786,972923,Tech,Mobile,CA,297.6795315311102
vid_769,2025-04-27 10:50:40.993199,9944,998.0,354.0,15257.49546069207,15.868451595843347,297077,Tech,TV,CA,146.98145529580435
vid_956,2024-08-16 10:50:40.993199,9984,1374.0,303.0,47303.307747280465,17.26239813815333,620785,Tech,Mobile,CA,303.8568859064335
vid_3610,2024-09-09 10:50:40.993199,9975,1409.0,400.0,35429.654071744495,27.55356561942174,60891,Entertainment,Tablet,IN,250.09995897567666
vid_490,2024-11-22 10:50:40.993199,10214,930.0,219.0,43461.78866537352,4.770962008779028,959151,Lifestyle,TV,IN,277.8693755188384
vid_3757,2025-05-16 10:50:40.993199,9920,449.0,435.0,46291.806275472394,4.834127245008702,830590,Education,TV,AU,285.12509060687194
vid_3244,2024-06-25 10:50:40.993199,10014,1336.0,222.0,,20.22795190269319,810031,Tech,TV,IN,212.92300693321957
vid_1647,2025-03-31 10:50:40.993199,9985,892.0,289.0,24734.904816321658,21.32060076206738,921565,Tech,Mobile,AU,188.9376287217608
vid_1701,2024-06-14 10:50:40.993199,9857,1222.0,395.0,20565.182411193426,5.609253066118207,261008,Gaming,Desktop,DE,176.10607896192323
vid_3481,2025-01-24 10:50:40.993199,9910,641.0,167.0,,22.58282960887807,628185,Lifestyle,Desktop,IN,345.6786137543085
vid_1517,2024-11-19 10:50:40.993199,9977,759.0,387.0,33216.031106737966,18.929988980018813,138917,Lifestyle,TV,DE,228.27896074345924
vid_3938,2024-08-10 10:50:40.993199,9979,531.0,102.0,18831.21593960954,10.910178147994596,751350,Tech,TV,IN,151.65454545945806
vid_3554,2025-01-27 10:50:40.993199,10039,762.0,294.0,50861.10748394489,2.9493925882005825,550961,Lifestyle,Desktop,US,310.24348554784825
vid_2100,2025-06-04 10:50:40.993199,9889,1144.0,378.0,16960.645345152247,18.499483742158546,302000,Lifestyle,Tablet,DE,157.64629446619188
vid_4555,2024-09-16 10:50:40.993199,10026,1626.0,386.0,46910.503351030595,2.93402536420004,945670,Music,Mobile,DE,307.98159509027016
vid_632,2024-07-22 10:50:40.993199,10039,1953.0,160.0,17822.633414749696,19.97579446923781,17179,Education,TV,CA,172.64945213400776
vid_71,2025-06-02 10:50:40.993199,10161,1453.0,288.0,39242.51892659927,22.77155350755062,805510,Tech,Mobile,DE,267.87623952134004
vid_2986,2024-12-06 10:50:40.993199,9891,1232.0,209.0,55246.36235816796,9.486905786559106,817201,Entertainment,Desktop,CA,336.7639185789828
vid_4555,2024-10-12 10:50:40.993199,9925,488.0,250.0,28455.877963933974,22.415877876766814,337433,Education,TV,DE,198.55366874067244
vid_1920,2024-08-20 10:50:40.993199,9945,1404.0,60.0,25037.75182690217,8.597727475922637,293530,Entertainment,TV,DE,195.02101673591653
vid_3649,2024-07-24 10:50:40.993199,10052,788.0,279.0,48217.19451013522,23.608288965287482,46195,Lifestyle,Desktop,AU,298.0354594846467
vid_1948,2025-05-05 10:50:40.993199,10066,1362.0,337.0,,25.523867168087953,469026,Entertainment,TV,AU,250.64612160797046
vid_2567,2024-10-04 10:50:40.993199,9805,1179.0,227.0,53177.138820436005,6.776892331905016,165690,Tech,Tablet,IN,325.95883925142914
vid_3193,2025-02-01 10:50:40.993199,10009,847.0,338.0,26598.689194246155,18.76713067977536,768849,Gaming,Desktop,IN,197.9183055117015
vid_4184,2024-08-24 10:50:40.993199,10038,1810.0,217.0,36404.82071485896,15.101885489424937,586808,Entertainment,Mobile,UK,258.77251446819633
vid_231,2024-07-20 10:50:40.993199,10096,1906.0,335.0,44433.38249733309,3.0122201024724786,386827,Gaming,Desktop,CA,300.6037516305527
vid_1471,2024-12-09 10:50:40.993199,9918,1229.0,487.0,45490.26335850904,9.301021715039335,687010,Music,TV,US,295.6356442470777
vid_396,2024-08-14 10:50:40.993199,10172,278.0,113.0,39595.725209512784,2.9578164216762937,23514,Entertainment,TV,IN,246.3958318737476
vid_4890,2024-11-01 10:50:40.993199,10022,692.0,,28843.548668338437,5.132906579655766,464586,Entertainment,Mobile,AU,206.76483871587945
vid_4803,2025-02-28 10:50:40.993199,10012,1106.0,449.0,51898.853439256614,27.120909595056993,282205,Tech,Mobile,DE,323.5717840619383
vid_999,2025-02-26 10:50:40.993199,9967,562.0,493.0,31895.65831998166,2.4424159072203535,490035,Entertainment,Desktop,UK,220.43786314159755
vid_1217,2024-09-02 10:50:40.993199,9978,1091.0,146.0,43879.99858614741,8.248703654883254,983316,Entertainment,Mobile,DE,280.1238753587464
vid_1476,2024-10-26 10:50:40.993199,9880,1850.0,438.0,18612.96526523277,12.671182530248888,56684,Education,Tablet,UK,178.55483400110091
vid_2858,2025-05-06 10:50:40.993199,9974,730.0,131.0,21707.93125241466,14.145535305090743,398733,Lifestyle,Mobile,UK,169.1095867980062
vid_1025,2025-05-15 10:50:40.993199,10106,,387.0,34688.591647931265,2.6197253717912905,781582,Tech,Mobile,DE,244.04034564163948
vid_116,2024-11-28 10:50:40.993199,9935,1180.0,299.0,41770.17124601679,21.493597780020917,634769,Tech,Mobile,CA,274.11231144109155
vid_2480,2025-06-07 10:50:40.993199,10155,1040.0,507.0,23769.300921567276,21.98628556579556,614554,Lifestyle,TV,UK,191.56159246151202
vid_3161,2024-11-09 10:50:40.993199,9975,857.0,224.0,,7.028733519490544,369893,Education,Tablet,US,149.27067189502577
vid_4487,2024-06-30 10:50:40.993199,9857,1784.0,453.0,52559.81553286815,28.281656325958174,558616,Education,Mobile,IN,337.60207677846375
vid_3011,2025-01-27 10:50:40.993199,9944,716.0,,33370.19299545322,14.139144709791834,874843,Lifestyle,Tablet,IN,229.7963112265889
vid_3815,2025-05-10 10:50:40.993199,9978,720.0,345.0,30586.378265625182,4.848891710892065,938773,Gaming,Tablet,IN,214.49440345747092
vid_4737,2025-04-26 10:50:40.993199,9987,1308.0,301.0,37233.830997068624,21.25491061948913,541094,Education,TV,IN,255.2308697197361
vid_3374,2025-06-02 10:50:40.993199,10000,1109.0,248.0,52282.70990982841,25.949363574839,462402,Lifestyle,Tablet,DE,321.91586861804916
vid_3707,2024-11-14 10:50:40.993199,10026,1607.0,251.0,25763.950899484702,9.511276559072629,338069,Entertainment,Tablet,CA,205.63856681204527
vid_2261,2024-12-27 10:50:40.993199,10042,803.0,,49558.12487654488,2.2119613043021706,667921,Music,TV,IN,307.20988214745273
vid_3120,2024-08-11 10:50:40.993199,10062,1342.0,428.0,16825.494055279196,14.37694127773647,176365,Entertainment,TV,AU,162.17298025021844
vid_3018,2024-06-25 10:50:40.993199,9990,1794.0,248.0,47078.9390612948,4.130824861879512,558982,Lifestyle,Mobile,DE,309.1037376757018
vid_3308,2024-11-28 10:50:40.993199,10071,798.0,179.0,27528.190265318204,2.906772179343964,204242,Lifestyle,Desktop,DE,199.04854656621401
vid_3122,2024-10-19 10:50:40.993199,10114,1912.0,134.0,42120.498613092444,19.306349307316772,605256,Music,Mobile,UK,286.44183141403045
vid_257,2024-07-01 10:50:40.993199,10176,2014.0,243.0,57265.61294668487,25.252442324004413,230225,Tech,Desktop,UK,361.7935890069123
vid_1681,2024-06-09 10:50:40.993199,9955,1242.0,478.0,36685.20408671656,17.16702099544448,760283,Education,Tablet,IN,254.38541210377988
vid_589,2024-08-22 10:50:40.993199,9870,1878.0,488.0,27421.175805137304,24.08858771104845,204804,Education,Tablet,IN,221.36996641003032
vid_4190,2025-03-17 10:50:40.993199,10060,400.0,176.0,23209.548406832415,16.829569952115335,192237,Entertainment,Mobile,US,171.7387128463217
vid_4066,2025-03-27 10:50:40.993199,10102,850.0,128.0,58686.149418179884,6.679271519472843,810418,Gaming,TV,DE,346.1225662202104
vid_1202,2025-03-17 10:50:40.993199,9969,1664.0,111.0,40652.49679403303,22.966321094830274,709625,Gaming,Mobile,AU,274.1076050007702
vid_4912,2024-10-10 10:50:40.993199,9937,449.0,405.0,50966.84413087891,4.731265147007232,862485,Gaming,TV,US,306.73867949061554
vid_2300,2025-02-07 10:50:40.993199,9961,360.0,,42558.650559845024,5.1121796404262625,838789,Entertainment,Tablet,IN,264.5245860250689
vid_2329,2024-12-06 10:50:40.993199,9912,284.0,458.0,45570.76875345657,20.129122071442126,927992,Gaming,Mobile,US,279.2434463136223
vid_3042,2025-05-13 10:50:40.993199,10166,1020.0,151.0,15506.076916699276,10.223084696715373,173156,Entertainment,TV,IN,146.19919792680196
vid_3824,2024-12-18 10:50:40.993199,9873,1007.0,,,26.876435056083775,452628,Entertainment,TV,US,153.57495746278533
vid_1698,2025-02-12 10:50:40.993199,10092,1869.0,83.0,27657.72248388108,24.667598036584543,251123,Entertainment,TV,UK,216.5263175702571
vid_3576,2025-06-07 10:50:40.993199,9928,457.0,287.0,36758.33772652897,21.25740166777291,449630,Gaming,TV,US,237.81466680954577
vid_1157,2024-11-29 10:50:40.993199,9969,891.0,229.0,48531.65000450724,25.874692328349866,120735,Gaming,Mobile,DE,299.9964381825107
vid_4326,2024-08-16 10:50:40.993199,10002,1598.0,212.0,27828.381857368367,21.897587739905237,899765,Tech,TV,UK,214.42135787759366
vid_955,2024-11-12 10:50:40.993199,10123,1960.0,435.0,28856.041458732354,9.040331245494707,927642,Education,Mobile,CA,229.9513543813857
vid_4022,2024-09-11 10:50:40.993199,9860,1573.0,,31669.2988537266,22.53817381014178,845939,Lifestyle,Tablet,AU,229.64120325137552
vid_877,2024-07-02 10:50:40.993199,10011,645.0,135.0,19313.915904433805,15.895495540704946,403639,Music,TV,US,156.62352502976543
vid_402,2024-07-12 10:50:40.993199,10230,308.0,280.0,56912.07152122704,2.288841971549101,430007,Music,TV,IN,331.7224755911502
vid_1521,2024-08-26 10:50:40.993199,9923,293.0,258.0,18369.92208425068,26.90652069065471,705762,Entertainment,Mobile,US,147.7786142222636
vid_1101,2025-02-11 10:50:40.993199,9965,1657.0,299.0,30278.93097667812,24.907740847362685,862518,Gaming,TV,UK,228.2911280268072
vid_4182,2024-11-27 10:50:40.993199,10070,1033.0,309.0,48896.27995873218,26.9518681235217,249091,Entertainment,Tablet,UK,306.05734101602667
vid_311,2024-08-16 10:50:40.993199,9958,878.0,437.0,47169.314263343746,6.223442253284958,352176,Entertainment,Desktop,CA,296.86787709729475
vid_1282,2024-07-09 10:50:40.993199,10054,1660.0,497.0,20418.247629079786,18.012818233926044,358869,Lifestyle,Mobile,DE,185.72096735321503
vid_3153,2024-10-21 10:50:40.993199,10187,509.0,404.0,27955.376600149433,5.324907879213584,253259,Lifestyle,Tablet,DE,200.56694682805212
vid_1342,2025-06-08 10:50:40.993199,10007,726.0,126.0,17716.003067316837,2.170172290055765,3305,Gaming,Desktop,AU,150.3067557397857
vid_1928,2025-06-06 10:50:40.993199,10043,1962.0,263.0,46501.7051016002,25.073266689523173,456859,Gaming,Desktop,AU,309.803783877344
vid_2352,2024-12-07 10:50:40.993199,10000,819.0,235.0,54418.85573826949,15.58453170750741,927888,Music,Mobile,AU,326.7790365978592
